Orthogroup_ID	transcript_ID_native	Flybase	Flybase_summary	CAFE_p-value	B_siliquastri_num_GF_members	T_castaneum_num_GF_members	Z_morio_num_GF_members	A_obtectus_num_GF_members	A_verrucosus_num_GF_members	C_maculatus_num_GF_members	D_ponderosae_num_GF_members	P_pyralis_num_GF_members	R_ferrugineus_num_GF_members	T_molitor_num_GF_members	C_septempunctata_num_GF_members	C_chinensis_num_GF_members	D_melanogaster_num_GF_members	I_luminosus_num_GF_members	max_delta_GF	Gene_Group	Gene_Name
N0.HOG0000059	rna-NM_141932.3	FBgn0038037	The gene Cytochrome P450 9f2 is referred to in FlyBase by the symbol Dmel\Cyp9f2 (CG11466, FBgn0038037). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:12403340..12406028. Its molecular function is described by: monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; iron ion binding; heme binding. It is involved in the biological process described with: wing disc development. 8 alleles are reported. The phenotype of these alleles manifest in: wing margin. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during late larval stages, in adult male stages.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9f2(Cyp9f2)
N0.HOG0000059	rna-NM_141932.3	FBgn0038037	The gene Cytochrome P450 9f2 is referred to in FlyBase by the symbol Dmel\Cyp9f2 (CG11466, FBgn0038037). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:12403340..12406028. Its molecular function is described by: monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; iron ion binding; heme binding. It is involved in the biological process described with: wing disc development. 8 alleles are reported. The phenotype of these alleles manifest in: wing margin. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during late larval stages, in adult male stages.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9f2(Cyp9f2)
N0.HOG0000059	rna-NM_001363930.1	FBgn0038034	The gene Cytochrome P450 9f3 is referred to in FlyBase by the symbol Dmel\Cyp9f3 (CG17875, FBgn0038034). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:12396007..12398929. Its molecular function is described by: iron ion binding. The biological processes in which it is involved are not known. No alleles are reported. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, during late larval stages, at stages throughout the pupal period, in adult male stages.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9f3(Cyp9f3)
N0.HOG0000059	rna-NM_136976.2	FBgn0033775	The gene Cytochrome P450 9h1 is referred to in FlyBase by the symbol Dmel\Cyp9h1 (CG17577, FBgn0033775). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:12840813..12842558. Its molecular function is described by: heme binding; iron ion binding; monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen. The biological processes in which it is involved are not known. 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of no expression detected.  Peak expression observed during early pupal stages.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9h1(Cyp9h1)
N0.HOG0000059	rna-NM_079126.3	FBgn0015040	The gene Cytochrome P450 9c1 is referred to in FlyBase by the symbol Dmel\Cyp9c1 (CG3616, FBgn0015040). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:24631063..24632923. Its molecular function is described by: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; monooxygenase activity; iron ion binding; heme binding. The biological processes in which it is involved are not known. 4 alleles are reported. The phenotype of these alleles manifest in: wing. The phenotypic class of alleles includes: abnormal size. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed at stages throughout the larval period, at stages throughout the pupal period.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9c1(Cyp9c1)
N0.HOG0000059	rna-NM_078922.4	FBgn0015039	The gene Cytochrome P450 9b2 is referred to in FlyBase by the symbol Dmel\Cyp9b2 (CG4486, FBgn0015039). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:7130277..7132139. Its molecular function is described by: heme binding; iron ion binding; monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen. The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed during late larval stages.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9b2(Cyp9b2)
N0.HOG0000059	rna-NM_078921.4	FBgn0015038	The gene Cytochrome P450 9b1 is referred to in FlyBase by the symbol Dmel\Cyp9b1 (CG4485, FBgn0015038). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:7127838..7129808. Its molecular function is described by: monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; iron ion binding; heme binding. The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of low expression to a trough of no expression detected.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.	0.0	1	20	3	7	10	6	9	32	10	26	7	7	6	57	56	Gene Group 1	Cytochrome P450 9b1(Cyp9b1)
N0.HOG0000067	rna-NM_164879.3	FBgn0051876	The gene Cuticular protein 30F is referred to in FlyBase by the symbol Dmel\Cpr30F (CG31876, FBgn0051876). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:9932272..9933163. Its molecular function is described by: structural constituent of chitin-based larval cuticle. It is involved in the biological process described with: chitin-based cuticle development. 4 alleles are reported. The phenotypes of these alleles manifest in: larval neuroblast; ganglion mother cell; mesonotum; trichogen cell. The phenotypic classes of alleles include: lethal; some die during P-stage; increased mortality during development; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of extremely high expression to a trough of no expression detected.  Peak expression observed during late pupal stages.	0.0	2	3	5	2	3	4	3	1	6	3	11	4	1	1	10	Gene Group 23,Gene Group 25	Cuticular protein 30F(Cpr30F)
N0.HOG0000068	rna-NM_168749.2	FBgn0052187	This gene is referred to in FlyBase by the symbol Dmel\CG32187 (FBgn0052187). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:17804916..17806365. Its molecular function is unknown. The biological processes in which it is involved are not known. 3 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: some die during pupal stage; partially lethal - majority die; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed within 06-18 hour embryonic stages, during early pupal stages.	0.0	4	4	4	16	1	48	1	39	2	2	21	5	1	43	47	None	None
N0.HOG0000069	rna-NM_143799.3	FBgn0026148	This gene is referred to in FlyBase by the symbol Dmel\CG12253 (FBgn0026148). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:10987806..10989241. Its molecular function is unknown. The biological processes in which it is involved are not known. 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.0	7	2	18	39	11	19	2	48	1	2	8	6	1	19	47	None	None
N0.HOG0000071	rna-NM_001299601.1	FBgn0028953	This gene is referred to in FlyBase by the symbol Dmel\CG14478 (FBgn0028953). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (1 unique). Gene sequence location is 2R:17457663..17465795. Its molecular function is described by: nucleic acid binding. The biological processes in which it is involved are not known. 19 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal behavior; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages.	0.0	2	2	13	7	11	4	1	3	1	2	1	16	1	7	15	None	None
N0.HOG0000072	rna-NM_141770.3	FBgn0037844	This gene is referred to in FlyBase by the symbol Dmel\CG4570 (FBgn0037844). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:10856807..10858066. Its molecular function is described by: nucleic acid binding. The biological processes in which it is involved are not known. 10 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.0	1	1	5	39	8	11	1	1	1	1	10	15	1	21	38	None	None
N0.HOG0000073	rna-NM_140661.3	FBgn0036659	This gene is referred to in FlyBase by the symbol Dmel\CG9701 (FBgn0036659). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:16733546..16739364. Its molecular function is described by: hydrolase activity, hydrolyzing O-glycosyl compounds; beta-glucosidase activity. It is involved in the biological process described with: carbohydrate metabolic process. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed at stages throughout the pupal period.	0.0	15	16	4	15	14	18	16	10	18	15	5	13	1	21	20	None	None
